"","pop","individual","value","cluster","cluster_size"
"72913",15,180,2,"Cluster 10",5
"72914",15,180,2,"Cluster 11",8
"72915",15,180,2,"Cluster 12",155
"72916",15,180,2,"Cluster 13",8
"72917",15,180,2,"Cluster 2",50
"72918",15,180,2,"Cluster 3",16
"72919",15,180,2,"Cluster 4",28
"72920",15,180,2,"Cluster 5",37
"72921",15,180,2,"Cluster 6",7
"72922",15,180,2,"Cluster 7",18
"72923",15,180,2,"Cluster 8",8
"72924",15,180,2,"Cluster 9",10
"72925",15,181,1,"Cluster 1",19
"72926",15,181,1,"Cluster 10",61
"72927",15,181,1,"Cluster 11",50
"72928",15,181,1,"Cluster 12",1
"72929",15,181,1,"Cluster 13",58
"72930",15,181,1,"Cluster 2",47
"72931",15,181,1,"Cluster 3",33
"72932",15,181,1,"Cluster 4",3
"72933",15,181,1,"Cluster 5",25
"72934",15,181,1,"Cluster 6",19
"72935",15,181,1,"Cluster 7",14
"72936",15,181,1,"Cluster 8",5
"72937",15,181,1,"Cluster 9",3
"72938",15,181,2,"Cluster 1",35
"72939",15,181,2,"Cluster 10",81
"72940",15,181,2,"Cluster 2",12
"72941",15,181,2,"Cluster 3",35
"72942",15,181,2,"Cluster 4",1
"72943",15,181,2,"Cluster 5",3
"72944",15,181,2,"Cluster 6",19
"72945",15,181,2,"Cluster 7",185
"72946",15,181,2,"Cluster 8",2
"72947",15,181,2,"Cluster 9",20
"72948",15,182,1,"Cluster 1",10
"72949",15,182,1,"Cluster 10",17
"72950",15,182,1,"Cluster 11",24
"72951",15,182,1,"Cluster 12",2
"72952",15,182,1,"Cluster 13",3
"72953",15,182,1,"Cluster 14",39
"72954",15,182,1,"Cluster 2",5
"72955",15,182,1,"Cluster 3",20
"72956",15,182,1,"Cluster 4",9
"72957",15,182,1,"Cluster 5",5
"72958",15,182,1,"Cluster 6",18
"72959",15,182,1,"Cluster 7",117
"72960",15,182,1,"Cluster 8",40
"72961",15,182,1,"Cluster 9",39
"72962",15,182,2,"Cluster 1",66
"72963",15,182,2,"Cluster 10",1
"72964",15,182,2,"Cluster 11",26
"72965",15,182,2,"Cluster 12",2
"72966",15,182,2,"Cluster 2",11
"72967",15,182,2,"Cluster 3",14
"72968",15,182,2,"Cluster 4",95
"72969",15,182,2,"Cluster 5",1
"72970",15,182,2,"Cluster 6",29
"72971",15,182,2,"Cluster 7",2
"72972",15,182,2,"Cluster 8",14
"72973",15,182,2,"Cluster 9",44
"72974",15,183,1,"Cluster 1",6
"72975",15,183,1,"Cluster 10",7
"72976",15,183,1,"Cluster 11",11
"72977",15,183,1,"Cluster 12",1
"72978",15,183,1,"Cluster 13",10
"72979",15,183,1,"Cluster 14",20
"72980",15,183,1,"Cluster 15",11
"72981",15,183,1,"Cluster 16",14
"72982",15,183,1,"Cluster 2",44
"72983",15,183,1,"Cluster 3",19
"72984",15,183,1,"Cluster 4",1
"72985",15,183,1,"Cluster 5",14
"72986",15,183,1,"Cluster 6",7
"72987",15,183,1,"Cluster 7",35
"72988",15,183,1,"Cluster 8",10
"72989",15,183,1,"Cluster 9",8
"72990",15,183,2,"Cluster 1",48
"72991",15,183,2,"Cluster 10",31
"72992",15,183,2,"Cluster 11",12
"72993",15,183,2,"Cluster 12",59
"72994",15,183,2,"Cluster 13",27
"72995",15,183,2,"Cluster 14",13
"72996",15,183,2,"Cluster 15",39
"72997",15,183,2,"Cluster 16",61
"72998",15,183,2,"Cluster 2",9
"72999",15,183,2,"Cluster 3",36
"73000",15,183,2,"Cluster 4",39
"73001",15,183,2,"Cluster 5",12
"73002",15,183,2,"Cluster 6",47
"73003",15,183,2,"Cluster 7",21
"73004",15,183,2,"Cluster 8",9
"73005",15,183,2,"Cluster 9",1
"73006",15,185,1,"Cluster 1",45
"73007",15,185,1,"Cluster 10",3
"73008",15,185,1,"Cluster 11",39
"73009",15,185,1,"Cluster 12",78
"73010",15,185,1,"Cluster 13",9
"73011",15,185,1,"Cluster 14",20
"73012",15,185,1,"Cluster 15",14
"73013",15,185,1,"Cluster 2",26
"73014",15,185,1,"Cluster 3",8
"73015",15,185,1,"Cluster 4",8
"73016",15,185,1,"Cluster 5",13
"73017",15,185,1,"Cluster 6",39
"73018",15,185,1,"Cluster 7",4
"73019",15,185,1,"Cluster 8",23
"73020",15,185,1,"Cluster 9",9
"73021",15,185,2,"Cluster 1",45
"73022",15,185,2,"Cluster 10",15
"73023",15,185,2,"Cluster 11",6
"73024",15,185,2,"Cluster 12",7
"73025",15,185,2,"Cluster 13",27
"73026",15,185,2,"Cluster 14",16
"73027",15,185,2,"Cluster 2",1
"73028",15,185,2,"Cluster 3",21
"73029",15,185,2,"Cluster 4",34
"73030",15,185,2,"Cluster 5",36
"73031",15,185,2,"Cluster 6",34
"73032",15,185,2,"Cluster 7",1
"73033",15,185,2,"Cluster 8",51
"73034",15,185,2,"Cluster 9",40
"73035",15,186,1,"Cluster 1",2
"73036",15,186,1,"Cluster 10",4
"73037",15,186,1,"Cluster 11",24
"73038",15,186,1,"Cluster 12",30
"73039",15,186,1,"Cluster 13",9
"73040",15,186,1,"Cluster 14",23
"73041",15,186,1,"Cluster 2",39
"73042",15,186,1,"Cluster 3",4
"73043",15,186,1,"Cluster 4",4
"73044",15,186,1,"Cluster 5",40
"73045",15,186,1,"Cluster 6",26
"73046",15,186,1,"Cluster 7",13
"73047",15,186,1,"Cluster 8",40
"73048",15,186,1,"Cluster 9",87
"73049",15,186,2,"Cluster 1",32
"73050",15,186,2,"Cluster 10",5
"73051",15,186,2,"Cluster 11",69
"73052",15,186,2,"Cluster 12",38
"73053",15,186,2,"Cluster 13",62
"73054",15,186,2,"Cluster 2",14
"73055",15,186,2,"Cluster 3",37
"73056",15,186,2,"Cluster 4",7
"73057",15,186,2,"Cluster 5",1
"73058",15,186,2,"Cluster 6",40
"73059",15,186,2,"Cluster 7",1
"73060",15,186,2,"Cluster 8",27
"73061",15,186,2,"Cluster 9",34
"73062",15,187,1,"Cluster 1",33
"73063",15,187,1,"Cluster 10",2
"73064",15,187,1,"Cluster 11",13
"73065",15,187,1,"Cluster 12",33
"73066",15,187,1,"Cluster 13",20
"73067",15,187,1,"Cluster 2",20
"73068",15,187,1,"Cluster 3",82
"73069",15,187,1,"Cluster 4",1
"73070",15,187,1,"Cluster 5",58
"73071",15,187,1,"Cluster 6",15
"73072",15,187,1,"Cluster 7",1
"73073",15,187,1,"Cluster 8",22
"73074",15,187,1,"Cluster 9",10
"73075",15,187,2,"Cluster 1",3
"73076",15,187,2,"Cluster 10",21
"73077",15,187,2,"Cluster 11",5
"73078",15,187,2,"Cluster 12",5
"73079",15,187,2,"Cluster 13",19
"73080",15,187,2,"Cluster 14",119
"73081",15,187,2,"Cluster 15",33
"73082",15,187,2,"Cluster 2",31
"73083",15,187,2,"Cluster 3",3
"73084",15,187,2,"Cluster 4",24
"73085",15,187,2,"Cluster 5",13
"73086",15,187,2,"Cluster 6",8
"73087",15,187,2,"Cluster 7",8
"73088",15,187,2,"Cluster 8",1
"73089",15,187,2,"Cluster 9",33
"73090",15,189,1,"Cluster 1",4
"73091",15,189,1,"Cluster 2",37
"73092",15,189,1,"Cluster 3",50
"73093",15,189,1,"Cluster 4",16
"73094",15,189,1,"Cluster 5",176
"73095",15,189,1,"Cluster 6",18
"73096",15,189,1,"Cluster 7",49
"73097",15,189,1,"Cluster 8",57
"73098",15,189,2,"Cluster 1",34
"73099",15,189,2,"Cluster 10",1
"73100",15,189,2,"Cluster 11",2
"73101",15,189,2,"Cluster 12",1
"73102",15,189,2,"Cluster 13",5
"73103",15,189,2,"Cluster 14",12
"73104",15,189,2,"Cluster 2",89
"73105",15,189,2,"Cluster 3",9
"73106",15,189,2,"Cluster 4",9
"73107",15,189,2,"Cluster 5",5
"73108",15,189,2,"Cluster 6",3
"73109",15,189,2,"Cluster 7",69
"73110",15,189,2,"Cluster 8",15
"73111",15,189,2,"Cluster 9",1
"73112",15,190,1,"Cluster 1",73
"73113",15,190,1,"Cluster 2",66
"73114",15,190,1,"Cluster 3",23
"73115",15,190,1,"Cluster 4",152
"73116",15,190,1,"Cluster 5",3
"73117",15,190,1,"Cluster 6",121
"73118",15,190,2,"Cluster 1",3
"73119",15,190,2,"Cluster 10",65
"73120",15,190,2,"Cluster 11",3
"73121",15,190,2,"Cluster 2",36
"73122",15,190,2,"Cluster 3",5
"73123",15,190,2,"Cluster 4",77
"73124",15,190,2,"Cluster 5",30
"73125",15,190,2,"Cluster 6",10
"73126",15,190,2,"Cluster 7",3
"73127",15,190,2,"Cluster 8",1
"73128",15,190,2,"Cluster 9",33
"73129",15,191,1,"Cluster 1",2
"73130",15,191,1,"Cluster 10",37
"73131",15,191,1,"Cluster 11",58
"73132",15,191,1,"Cluster 2",2
"73133",15,191,1,"Cluster 3",26
"73134",15,191,1,"Cluster 4",22
"73135",15,191,1,"Cluster 5",9
"73136",15,191,1,"Cluster 6",8
"73137",15,191,1,"Cluster 7",39
"73138",15,191,1,"Cluster 8",78
"73139",15,191,1,"Cluster 9",23
"73140",15,191,2,"Cluster 1",109
"73141",15,191,2,"Cluster 10",82
"73142",15,191,2,"Cluster 2",26
"73143",15,191,2,"Cluster 3",79
"73144",15,191,2,"Cluster 4",32
"73145",15,191,2,"Cluster 5",69
"73146",15,191,2,"Cluster 6",1
"73147",15,191,2,"Cluster 7",27
"73148",15,191,2,"Cluster 8",4
"73149",15,191,2,"Cluster 9",3
"73150",15,192,1,"Cluster 1",10
"73151",15,192,1,"Cluster 10",14
"73152",15,192,1,"Cluster 11",29
"73153",15,192,1,"Cluster 2",9
"73154",15,192,1,"Cluster 3",5
"73155",15,192,1,"Cluster 4",34
"73156",15,192,1,"Cluster 5",50
"73157",15,192,1,"Cluster 6",48
"73158",15,192,1,"Cluster 7",112
"73159",15,192,1,"Cluster 8",25
"73160",15,192,1,"Cluster 9",79
"73161",15,192,2,"Cluster 1",24
"73162",15,192,2,"Cluster 10",5
"73163",15,192,2,"Cluster 11",25
"73164",15,192,2,"Cluster 12",17
"73165",15,192,2,"Cluster 13",20
"73166",15,192,2,"Cluster 14",22
"73167",15,192,2,"Cluster 15",30
"73168",15,192,2,"Cluster 2",38
"73169",15,192,2,"Cluster 3",1
"73170",15,192,2,"Cluster 4",1
"73171",15,192,2,"Cluster 5",70
"73172",15,192,2,"Cluster 6",38
"73173",15,192,2,"Cluster 7",15
"73174",15,192,2,"Cluster 8",1
"73175",15,192,2,"Cluster 9",5
"73176",15,193,1,"Cluster 1",6
"73177",15,193,1,"Cluster 10",48
"73178",15,193,1,"Cluster 11",16
"73179",15,193,1,"Cluster 2",2
"73180",15,193,1,"Cluster 3",15
"73181",15,193,1,"Cluster 4",16
"73182",15,193,1,"Cluster 5",59
"73183",15,193,1,"Cluster 6",17
"73184",15,193,1,"Cluster 7",8
"73185",15,193,1,"Cluster 8",18
"73186",15,193,1,"Cluster 9",3
"73187",15,193,2,"Cluster 1",20
"73188",15,193,2,"Cluster 10",46
"73189",15,193,2,"Cluster 11",15
"73190",15,193,2,"Cluster 12",1
"73191",15,193,2,"Cluster 13",97
"73192",15,193,2,"Cluster 2",17
"73193",15,193,2,"Cluster 3",46
"73194",15,193,2,"Cluster 4",4
"73195",15,193,2,"Cluster 5",79
"73196",15,193,2,"Cluster 6",3
"73197",15,193,2,"Cluster 7",78
"73198",15,193,2,"Cluster 8",73
"73199",15,193,2,"Cluster 9",32
"73200",15,194,1,"Cluster 1",105
"73201",15,194,1,"Cluster 10",28
"73202",15,194,1,"Cluster 11",2
"73203",15,194,1,"Cluster 12",6
"73204",15,194,1,"Cluster 2",12
"73205",15,194,1,"Cluster 3",31
"73206",15,194,1,"Cluster 4",3
"73207",15,194,1,"Cluster 5",93
"73208",15,194,1,"Cluster 6",19
"73209",15,194,1,"Cluster 7",51
"73210",15,194,1,"Cluster 8",21
"73211",15,194,1,"Cluster 9",55
"73212",15,194,2,"Cluster 1",15
"73213",15,194,2,"Cluster 10",8
"73214",15,194,2,"Cluster 11",38
"73215",15,194,2,"Cluster 12",10
"73216",15,194,2,"Cluster 13",80
"73217",15,194,2,"Cluster 2",15
"73218",15,194,2,"Cluster 3",34
"73219",15,194,2,"Cluster 4",2
"73220",15,194,2,"Cluster 5",2
"73221",15,194,2,"Cluster 6",2
"73222",15,194,2,"Cluster 7",29
"73223",15,194,2,"Cluster 8",12
"73224",15,194,2,"Cluster 9",12
"73225",15,195,1,"Cluster 1",45
"73226",15,195,1,"Cluster 2",167
"73227",15,195,1,"Cluster 3",92
"73228",15,195,1,"Cluster 4",28
"73229",15,195,1,"Cluster 5",94
"73230",15,195,1,"Cluster 6",12
"73231",15,195,2,"Cluster 1",14
"73232",15,195,2,"Cluster 2",52
"73233",15,195,2,"Cluster 3",6
"73234",15,195,2,"Cluster 4",68
"73235",15,195,2,"Cluster 5",2
"73236",15,195,2,"Cluster 6",15
"73237",15,195,2,"Cluster 7",17
"73238",15,195,2,"Cluster 8",87
"73239",15,195,2,"Cluster 9",37
"73240",15,196,1,"Cluster 1",28
"73241",15,196,1,"Cluster 10",60
"73242",15,196,1,"Cluster 11",7
"73243",15,196,1,"Cluster 12",16
"73244",15,196,1,"Cluster 13",2
"73245",15,196,1,"Cluster 14",1
"73246",15,196,1,"Cluster 15",4
"73247",15,196,1,"Cluster 2",19
"73248",15,196,1,"Cluster 3",36
"73249",15,196,1,"Cluster 4",8
"73250",15,196,1,"Cluster 5",39
"73251",15,196,1,"Cluster 6",115
"73252",15,196,1,"Cluster 7",28
"73253",15,196,1,"Cluster 8",21
"73254",15,196,1,"Cluster 9",28
"73255",15,196,2,"Cluster 1",67
"73256",15,196,2,"Cluster 10",17
"73257",15,196,2,"Cluster 11",2
"73258",15,196,2,"Cluster 12",5
"73259",15,196,2,"Cluster 13",43
"73260",15,196,2,"Cluster 14",21
"73261",15,196,2,"Cluster 15",11
"73262",15,196,2,"Cluster 2",56
"73263",15,196,2,"Cluster 3",4
"73264",15,196,2,"Cluster 4",7
"73265",15,196,2,"Cluster 5",2
"73266",15,196,2,"Cluster 6",28
"73267",15,196,2,"Cluster 7",26
"73268",15,196,2,"Cluster 8",10
"73269",15,196,2,"Cluster 9",1
"73270",15,197,1,"Cluster 1",44
"73271",15,197,1,"Cluster 10",2
"73272",15,197,1,"Cluster 11",50
"73273",15,197,1,"Cluster 12",9
"73274",15,197,1,"Cluster 13",10
"73275",15,197,1,"Cluster 14",83
"73276",15,197,1,"Cluster 2",11
"73277",15,197,1,"Cluster 3",53
"73278",15,197,1,"Cluster 4",9
"73279",15,197,1,"Cluster 5",12
"73280",15,197,1,"Cluster 6",3
"73281",15,197,1,"Cluster 7",9
"73282",15,197,1,"Cluster 8",31
"73283",15,197,1,"Cluster 9",8
"73284",15,197,2,"Cluster 1",14
"73285",15,197,2,"Cluster 10",22
"73286",15,197,2,"Cluster 11",3
"73287",15,197,2,"Cluster 12",41
"73288",15,197,2,"Cluster 13",28
"73289",15,197,2,"Cluster 14",4
"73290",15,197,2,"Cluster 15",6
"73291",15,197,2,"Cluster 2",24
"73292",15,197,2,"Cluster 3",12
"73293",15,197,2,"Cluster 4",17
"73294",15,197,2,"Cluster 5",44
"73295",15,197,2,"Cluster 6",90
"73296",15,197,2,"Cluster 7",16
"73297",15,197,2,"Cluster 8",42
"73298",15,197,2,"Cluster 9",13
"73299",15,198,1,"Cluster 1",39
"73300",15,198,1,"Cluster 10",13
"73301",15,198,1,"Cluster 11",1
"73302",15,198,1,"Cluster 12",25
"73303",15,198,1,"Cluster 13",13
"73304",15,198,1,"Cluster 2",12
"73305",15,198,1,"Cluster 3",9
"73306",15,198,1,"Cluster 4",22
"73307",15,198,1,"Cluster 5",6
"73308",15,198,1,"Cluster 6",54
"73309",15,198,1,"Cluster 7",4
"73310",15,198,1,"Cluster 8",13
"73311",15,198,1,"Cluster 9",14
"73312",15,198,2,"Cluster 1",48
"73313",15,198,2,"Cluster 10",1
"73314",15,198,2,"Cluster 11",18
"73315",15,198,2,"Cluster 12",60
"73316",15,198,2,"Cluster 2",10
"73317",15,198,2,"Cluster 3",46
"73318",15,198,2,"Cluster 4",19
"73319",15,198,2,"Cluster 5",52
"73320",15,198,2,"Cluster 6",8
"73321",15,198,2,"Cluster 7",23
"73322",15,198,2,"Cluster 8",62
"73323",15,198,2,"Cluster 9",102
"73324",15,199,1,"Cluster 1",7
"73325",15,199,1,"Cluster 10",9
"73326",15,199,1,"Cluster 11",32
"73327",15,199,1,"Cluster 12",70
"73328",15,199,1,"Cluster 2",9
"73329",15,199,1,"Cluster 3",35
"73330",15,199,1,"Cluster 4",7
"73331",15,199,1,"Cluster 5",30
"73332",15,199,1,"Cluster 6",24
"73333",15,199,1,"Cluster 7",121
"73334",15,199,1,"Cluster 8",51
"73335",15,199,1,"Cluster 9",30
"73336",15,199,2,"Cluster 1",24
"73337",15,199,2,"Cluster 10",2
"73338",15,199,2,"Cluster 11",30
"73339",15,199,2,"Cluster 12",12
"73340",15,199,2,"Cluster 13",78
"73341",15,199,2,"Cluster 14",8
"73342",15,199,2,"Cluster 15",3
"73343",15,199,2,"Cluster 2",17
"73344",15,199,2,"Cluster 3",12
"73345",15,199,2,"Cluster 4",3
"73346",15,199,2,"Cluster 5",5
"73347",15,199,2,"Cluster 6",15
"73348",15,199,2,"Cluster 7",87
"73349",15,199,2,"Cluster 8",3
"73350",15,199,2,"Cluster 9",1
"73351",15,200,1,"Cluster 1",10
"73352",15,200,1,"Cluster 10",60
"73353",15,200,1,"Cluster 2",124
"73354",15,200,1,"Cluster 3",42
"73355",15,200,1,"Cluster 4",38
"73356",15,200,1,"Cluster 5",67
"73357",15,200,1,"Cluster 6",11
"73358",15,200,1,"Cluster 7",10
"73359",15,200,1,"Cluster 8",23
"73360",15,200,1,"Cluster 9",86
"73361",15,200,2,"Cluster 1",5
"73362",15,200,2,"Cluster 10",35
"73363",15,200,2,"Cluster 11",7
"73364",15,200,2,"Cluster 12",19
"73365",15,200,2,"Cluster 13",2
"73366",15,200,2,"Cluster 2",63
"73367",15,200,2,"Cluster 3",12
"73368",15,200,2,"Cluster 4",2
"73369",15,200,2,"Cluster 5",12
"73370",15,200,2,"Cluster 6",5
"73371",15,200,2,"Cluster 7",16
"73372",15,200,2,"Cluster 8",14
"73373",15,200,2,"Cluster 9",26
"73374",16,1,1,"Cluster 1",27
"73375",16,1,1,"Cluster 10",15
"73376",16,1,1,"Cluster 11",27
"73377",16,1,1,"Cluster 12",21
"73378",16,1,1,"Cluster 13",8
"73379",16,1,1,"Cluster 14",20
"73380",16,1,1,"Cluster 15",26
"73381",16,1,1,"Cluster 16",32
"73382",16,1,1,"Cluster 17",25
"73383",16,1,1,"Cluster 18",4
"73384",16,1,1,"Cluster 2",13
"73385",16,1,1,"Cluster 3",38
"73386",16,1,1,"Cluster 4",19
"73387",16,1,1,"Cluster 5",12
"73388",16,1,1,"Cluster 6",45
"73389",16,1,1,"Cluster 7",4
"73390",16,1,1,"Cluster 8",3
"73391",16,1,1,"Cluster 9",3
"73392",16,1,2,"Cluster 1",57
"73393",16,1,2,"Cluster 10",28
"73394",16,1,2,"Cluster 11",43
"73395",16,1,2,"Cluster 12",12
"73396",16,1,2,"Cluster 13",19
"73397",16,1,2,"Cluster 14",32
"73398",16,1,2,"Cluster 15",3
"73399",16,1,2,"Cluster 16",8
"73400",16,1,2,"Cluster 2",25
"73401",16,1,2,"Cluster 3",13
"73402",16,1,2,"Cluster 4",41
"73403",16,1,2,"Cluster 5",10
"73404",16,1,2,"Cluster 6",11
"73405",16,1,2,"Cluster 7",16
"73406",16,1,2,"Cluster 8",41
"73407",16,1,2,"Cluster 9",16
"73408",16,2,1,"Cluster 1",4
"73409",16,2,1,"Cluster 10",8
"73410",16,2,1,"Cluster 11",39
"73411",16,2,1,"Cluster 12",15
"73412",16,2,1,"Cluster 2",36
"73413",16,2,1,"Cluster 3",82
"73414",16,2,1,"Cluster 4",2
"73415",16,2,1,"Cluster 5",87
"73416",16,2,1,"Cluster 6",19
"73417",16,2,1,"Cluster 7",38
"73418",16,2,1,"Cluster 8",21
"73419",16,2,1,"Cluster 9",1
"73420",16,2,2,"Cluster 1",70
"73421",16,2,2,"Cluster 10",29
"73422",16,2,2,"Cluster 11",20
"73423",16,2,2,"Cluster 2",69
"73424",16,2,2,"Cluster 3",82
"73425",16,2,2,"Cluster 4",11
"73426",16,2,2,"Cluster 5",20
"73427",16,2,2,"Cluster 6",8
"73428",16,2,2,"Cluster 7",3
"73429",16,2,2,"Cluster 8",14
"73430",16,2,2,"Cluster 9",66
"73431",16,3,1,"Cluster 1",24
"73432",16,3,1,"Cluster 10",34
"73433",16,3,1,"Cluster 11",49
"73434",16,3,1,"Cluster 12",4
"73435",16,3,1,"Cluster 13",9
"73436",16,3,1,"Cluster 14",3
"73437",16,3,1,"Cluster 15",6
"73438",16,3,1,"Cluster 2",15
"73439",16,3,1,"Cluster 3",60
"73440",16,3,1,"Cluster 4",2
"73441",16,3,1,"Cluster 5",1
"73442",16,3,1,"Cluster 6",8
"73443",16,3,1,"Cluster 7",16
"73444",16,3,1,"Cluster 8",1
"73445",16,3,1,"Cluster 9",44
"73446",16,3,2,"Cluster 1",35
"73447",16,3,2,"Cluster 10",57
"73448",16,3,2,"Cluster 2",6
"73449",16,3,2,"Cluster 3",50
"73450",16,3,2,"Cluster 4",55
"73451",16,3,2,"Cluster 5",164
"73452",16,3,2,"Cluster 6",3
"73453",16,3,2,"Cluster 7",34
"73454",16,3,2,"Cluster 8",14
"73455",16,3,2,"Cluster 9",1
"73456",16,4,1,"Cluster 1",4
"73457",16,4,1,"Cluster 10",60
"73458",16,4,1,"Cluster 11",35
"73459",16,4,1,"Cluster 12",38
"73460",16,4,1,"Cluster 13",61
"73461",16,4,1,"Cluster 14",4
"73462",16,4,1,"Cluster 15",1
"73463",16,4,1,"Cluster 16",1
"73464",16,4,1,"Cluster 17",33
"73465",16,4,1,"Cluster 2",3
"73466",16,4,1,"Cluster 3",2
"73467",16,4,1,"Cluster 4",4
"73468",16,4,1,"Cluster 5",61
"73469",16,4,1,"Cluster 6",1
"73470",16,4,1,"Cluster 7",1
"73471",16,4,1,"Cluster 8",7
"73472",16,4,1,"Cluster 9",47
"73473",16,4,2,"Cluster 1",2
"73474",16,4,2,"Cluster 10",113
"73475",16,4,2,"Cluster 11",8
"73476",16,4,2,"Cluster 12",16
"73477",16,4,2,"Cluster 13",5
"73478",16,4,2,"Cluster 14",19
"73479",16,4,2,"Cluster 15",14
"73480",16,4,2,"Cluster 2",26
"73481",16,4,2,"Cluster 3",14
"73482",16,4,2,"Cluster 4",5
"73483",16,4,2,"Cluster 5",2
"73484",16,4,2,"Cluster 6",27
"73485",16,4,2,"Cluster 7",1
"73486",16,4,2,"Cluster 8",11
"73487",16,4,2,"Cluster 9",4
"73488",16,5,1,"Cluster 1",19
"73489",16,5,1,"Cluster 10",4
"73490",16,5,1,"Cluster 11",39
"73491",16,5,1,"Cluster 12",16
"73492",16,5,1,"Cluster 13",55
"73493",16,5,1,"Cluster 14",19
"73494",16,5,1,"Cluster 15",4
"73495",16,5,1,"Cluster 2",68
"73496",16,5,1,"Cluster 3",48
"73497",16,5,1,"Cluster 4",38
"73498",16,5,1,"Cluster 5",5
"73499",16,5,1,"Cluster 6",3
"73500",16,5,1,"Cluster 7",1
"73501",16,5,1,"Cluster 8",38
"73502",16,5,1,"Cluster 9",80
"73503",16,5,2,"Cluster 1",41
"73504",16,5,2,"Cluster 10",76
"73505",16,5,2,"Cluster 11",2
"73506",16,5,2,"Cluster 12",55
"73507",16,5,2,"Cluster 13",32
"73508",16,5,2,"Cluster 14",7
"73509",16,5,2,"Cluster 2",1
"73510",16,5,2,"Cluster 3",11
"73511",16,5,2,"Cluster 4",5
"73512",16,5,2,"Cluster 5",5
"73513",16,5,2,"Cluster 6",12
"73514",16,5,2,"Cluster 7",15
"73515",16,5,2,"Cluster 8",57
"73516",16,5,2,"Cluster 9",1
"73517",16,6,1,"Cluster 1",8
"73518",16,6,1,"Cluster 10",23
"73519",16,6,1,"Cluster 11",5
"73520",16,6,1,"Cluster 12",27
"73521",16,6,1,"Cluster 13",79
"73522",16,6,1,"Cluster 2",21
"73523",16,6,1,"Cluster 3",4
"73524",16,6,1,"Cluster 4",20
"73525",16,6,1,"Cluster 5",9
"73526",16,6,1,"Cluster 6",32
"73527",16,6,1,"Cluster 7",63
"73528",16,6,1,"Cluster 8",21
"73529",16,6,1,"Cluster 9",1
"73530",16,6,2,"Cluster 1",60
"73531",16,6,2,"Cluster 10",96
"73532",16,6,2,"Cluster 11",41
"73533",16,6,2,"Cluster 12",43
"73534",16,6,2,"Cluster 13",3
"73535",16,6,2,"Cluster 14",47
"73536",16,6,2,"Cluster 2",8
"73537",16,6,2,"Cluster 3",1
"73538",16,6,2,"Cluster 4",9
"73539",16,6,2,"Cluster 5",2
"73540",16,6,2,"Cluster 6",8
"73541",16,6,2,"Cluster 7",6
"73542",16,6,2,"Cluster 8",66
"73543",16,6,2,"Cluster 9",3
"73544",16,7,1,"Cluster 1",25
"73545",16,7,1,"Cluster 10",16
"73546",16,7,1,"Cluster 11",20
"73547",16,7,1,"Cluster 12",22
"73548",16,7,1,"Cluster 13",16
"73549",16,7,1,"Cluster 14",31
"73550",16,7,1,"Cluster 2",38
"73551",16,7,1,"Cluster 3",2
"73552",16,7,1,"Cluster 4",28
"73553",16,7,1,"Cluster 5",20
"73554",16,7,1,"Cluster 6",50
"73555",16,7,1,"Cluster 7",5
"73556",16,7,1,"Cluster 8",2
"73557",16,7,1,"Cluster 9",65
"73558",16,7,2,"Cluster 1",29
"73559",16,7,2,"Cluster 10",28
"73560",16,7,2,"Cluster 11",77
"73561",16,7,2,"Cluster 12",1
"73562",16,7,2,"Cluster 13",73
"73563",16,7,2,"Cluster 14",6
"73564",16,7,2,"Cluster 15",27
"73565",16,7,2,"Cluster 16",17
"73566",16,7,2,"Cluster 17",11
"73567",16,7,2,"Cluster 18",5
"73568",16,7,2,"Cluster 19",11
"73569",16,7,2,"Cluster 2",32
"73570",16,7,2,"Cluster 3",14
"73571",16,7,2,"Cluster 4",1
"73572",16,7,2,"Cluster 5",1
"73573",16,7,2,"Cluster 6",1
"73574",16,7,2,"Cluster 7",2
"73575",16,7,2,"Cluster 8",13
"73576",16,7,2,"Cluster 9",25
"73577",16,8,1,"Cluster 1",6
"73578",16,8,1,"Cluster 10",7
"73579",16,8,1,"Cluster 11",19
"73580",16,8,1,"Cluster 12",3
"73581",16,8,1,"Cluster 2",44
"73582",16,8,1,"Cluster 3",33
"73583",16,8,1,"Cluster 4",231
"73584",16,8,1,"Cluster 5",5
"73585",16,8,1,"Cluster 6",5
"73586",16,8,1,"Cluster 7",17
"73587",16,8,1,"Cluster 8",9
"73588",16,8,1,"Cluster 9",37
"73589",16,8,2,"Cluster 1",13
"73590",16,8,2,"Cluster 10",5
"73591",16,8,2,"Cluster 11",29
"73592",16,8,2,"Cluster 2",14
