p1_mean_weights,p1_sd_weights,p2_mean_weights,p2_sd_weights,mean_bias,sd_bias,pop,p1_id,p2_id
0.47790414,0.25320986,0.48210636,0.2395782,2.3288238,5.1597157,7,1,8
0.46004698,0.35282955,0.49371675,0.37687087,1.9642252,3.1379642,7,1,8
0.5145879,0.37158018,0.43719316,0.35395455,1.1347587,3.0383515,7,1,8
0.47781584,0.2918102,0.49215052,0.44021213,1.2312481,3.3485656,7,1,8
0.4513809,0.21136826,0.5056535,0.3414327,1.7618845,4.612918,7,1,8
0.472104,0.5032255,0.48285934,0.46011707,2.4524188,1.0952392,7,1,8
0.4500374,0.37470832,0.50313663,0.41209802,1.3334529,2.6419225,7,1,8
0.4521338,0.30917227,0.48116115,0.39026582,1.9937055,3.3920045,7,1,8
0.4432783,0.4842807,0.49912703,0.3766397,3.0272517,1.3688979,7,1,8
0.49345338,0.20051864,0.4681182,0.29218963,2.2695253,5.000221,7,1,8
0.47332385,0.43971288,0.4600637,0.2311804,2.772136,3.421184,7,1,8
0.4241468,0.357178,0.52288306,0.13128704,3.4051723,5.0514956,7,1,8
0.45456648,0.2839844,0.48716146,0.46485543,2.8995094,2.9730105,7,1,8
0.4719365,0.47136146,0.4753594,0.47021064,2.7648828,1.0342991,7,1,8
0.44113144,0.30747962,0.5078424,0.26994932,2.8029823,4.033774,7,1,8
0.47325656,0.39115128,0.4697242,0.20298533,2.5053515,3.7733455,7,1,8
0.47064772,0.58537364,0.47306085,0.27605614,2.1790783,1.7529885,7,1,8
0.4633726,0.23777005,0.4713028,0.050545663,2.6984837,6.6765285,7,1,8
0.44328922,0.20842582,0.48300794,0.35424337,2.8487604,5.0969996,7,1,8
0.49694127,0.21256167,0.48050383,0.3080364,2.4906693,4.58239,7,1,8
0.4824201,0.57378525,0.44763947,0.38860753,2.8133419,1.3376973,7,1,8
0.4567844,0.47460312,0.48792168,0.37358788,1.1934905,2.0422373,7,1,8
0.47322622,0.4449683,0.45138592,0.37311324,2.045204,2.2654939,7,1,8
0.4585633,0.3311554,0.49949735,0.45232952,1.3364637,2.8751495,7,1,8
0.46159396,0.37285784,0.4809138,0.41904864,1.6783597,2.6221964,7,1,8
0.43561158,0.34710544,0.49578604,0.5774966,2.6197996,0.78220856,7,1,8
0.49082285,0.3948651,0.46895802,0.25323635,2.412809,3.6035109,7,1,8
0.45308512,0.37649208,0.50045186,0.5704071,1.3150777,1.4873838,7,1,8
0.50979847,0.44229326,0.47723514,0.4856306,1.1730602,1.1800189,7,1,8
0.4994671,0.47975898,0.41823444,0.36478704,3.0295696,2.5072892,7,1,8
0.46531066,0.38906455,0.4848125,0.41890815,1.4837117,1.7167189,7,1,8
0.48838526,0.36452904,0.47704265,0.24243301,2.6667938,3.90562,7,1,8
0.45854262,0.33151865,0.48958912,0.3192046,1.6593168,3.8057177,7,1,8
0.48472917,0.19292724,0.46136358,0.18225814,0.96663266,6.34758,7,1,8
0.44413602,0.3428058,0.50624853,0.43346214,1.4304235,3.102151,7,1,8
0.48223066,0.35633022,0.4651946,0.34942073,1.9686979,3.585363,7,1,8
0.48532397,0.41529316,0.47929233,0.31777883,2.5007913,3.125842,7,1,8
0.473462,-0.07000608,0.44777226,0.36105034,2.5662804,6.6790876,7,1,8
0.4518638,0.5970374,0.5197895,0.2439652,2.8307588,1.9087336,7,1,8
0.43486005,0.24849722,0.500389,0.35809603,1.6411157,4.189089,7,1,8
0.46473002,0.00047796965,0.47095045,0.20415041,2.2579947,6.93691,7,1,8
0.49137822,0.43863583,0.46670082,0.3167947,1.5853944,2.5948892,7,1,8
0.4495325,0.37137914,0.48060462,0.43109798,1.7799749,2.3761106,7,1,8
0.491762,0.327991,0.46172485,0.18361439,1.3748916,4.385051,7,1,8
0.4959915,0.5051847,0.49009505,0.366957,1.3457065,1.5586665,7,1,8
0.47355488,0.4005821,0.47680306,0.2920721,1.6904458,3.7261367,7,1,8
0.43361056,0.3781612,0.47899047,0.3396202,2.9577887,2.2776027,7,1,8
0.49967837,-0.03078267,0.4646987,0.12599841,0.6623101,8.506112,7,1,8
0.48029155,0.46153218,0.46282095,0.23852004,1.4375427,3.4108295,7,1,8
0.47591838,0.41641355,0.4757654,0.31391886,1.5408077,2.845045,7,1,8
0.488868,0.4747678,0.46009347,0.46106163,2.10289,1.6327207,7,1,8
0.47861692,0.28513676,0.47428104,0.22291818,1.3294387,4.7986784,7,1,8
0.4418499,0.3760823,0.49644342,0.20604339,2.8017263,4.65805,7,1,8
0.45215085,0.14756145,0.500701,0.5168094,2.050696,4.293822,7,1,8
0.494831,0.12629233,0.45610327,0.22096126,1.135754,6.760932,7,1,8
0.4841774,0.3073511,0.47834608,0.08776781,1.95525,5.621331,7,1,8
0.46580422,0.30298316,0.48524562,0.26281175,1.8599172,4.4301834,7,1,8
0.48355046,0.3786379,0.4748621,0.29399702,3.0321305,3.3886187,7,1,8
0.48937652,0.1335426,0.4653058,0.42435205,1.0822586,4.9311085,7,1,8
0.4733044,0.27599734,0.46373945,0.2245261,1.3028263,4.9160023,7,1,8
0.4097314,0.4992328,0.52135026,0.30570602,3.7060335,2.000468,7,1,8
0.4265881,0.2991791,0.51432157,0.42909476,2.928648,2.5909078,7,1,8
0.4671197,-0.003716886,0.46156946,0.30266112,2.704442,6.405367,7,1,8
0.47050023,0.39316446,0.47766554,0.3004462,1.9978906,3.2823043,7,1,8
0.44240937,0.13800038,0.51187205,0.37985006,2.0949848,4.883771,7,1,8
0.4942029,0.373529,0.480072,0.4225721,2.1669478,2.5469375,7,1,8
0.48824868,0.24648736,0.4397037,0.05716777,2.1727815,6.9514103,7,1,8
0.48508316,0.4193366,0.45663086,0.3972197,2.1661575,1.8745445,7,1,8
0.45667586,0.27843228,0.48452377,0.38124537,1.7821016,3.3127925,7,1,8
0.48986098,0.36858273,0.47000787,0.38425356,1.4111634,3.0844207,7,1,8
0.4766673,0.18899882,0.46978343,0.24394529,2.012325,5.6396914,7,1,8
0.41477308,0.36629274,0.5111097,0.26339582,4.4853477,4.7184477,7,1,8
0.45754904,0.46631953,0.47143707,0.27611172,2.9645228,2.8541527,7,1,8
0.48730847,0.39095297,0.4754082,0.54845166,1.5392959,1.3360709,7,1,8
0.45122212,0.42168477,0.46416485,0.28463352,2.3640108,3.2274992,7,1,8
0.46783245,0.40289488,0.4621282,0.42144412,2.911921,2.5174856,7,1,8
0.47129798,0.42647275,0.48883083,0.2661926,2.1099966,3.4410052,7,1,8
0.45952022,0.25727445,0.48332974,0.19394748,3.0156088,5.2584224,7,1,8
0.46792984,0.13514268,0.4791577,0.21694282,2.5661926,5.9515243,7,1,8
0.42109844,0.28288677,0.52402306,0.31421977,1.7436856,4.513025,7,1,8
0.5059358,0.47797295,0.44208062,0.39528775,1.7978458,1.7928491,7,1,8
0.4839388,0.33033884,0.44964164,0.26835153,2.5460632,4.1749773,7,1,8
0.48251298,0.5004812,0.46199644,0.40118968,2.00585,1.7885845,7,1,8
0.4598171,0.22724983,0.50000876,0.29462507,1.5867537,4.652238,7,1,8
0.4532063,0.44466254,0.47843617,0.3412091,2.6009884,1.9235208,7,1,8
0.51242757,0.3492381,0.47031167,0.32524958,0.72356266,3.5634124,7,1,8
0.4787241,0.27278572,0.46576068,0.36396128,1.2503088,3.7255712,7,1,8
0.45929787,0.49030823,0.47204262,0.39975512,2.849397,1.81499,7,1,8
0.47997075,0.29663768,0.48717394,0.51370823,1.0203183,1.6801002,7,1,8
0.49134827,0.58908767,0.47311231,0.33463052,1.7955998,1.8015764,7,1,8
0.49616095,0.437082,0.49559712,0.35167864,1.2973498,2.6242723,7,1,8
0.49994677,0.26332548,0.46854833,0.45693684,1.0353148,2.84713,7,1,8
0.42944488,0.20870183,0.500177,0.30022296,3.05183,4.5996118,7,1,8
0.4699179,0.07186128,0.504854,0.14913833,1.7193632,8.090399,7,1,8
0.47483802,0.30559736,0.47708395,0.50428295,2.5432663,1.9902897,7,1,8
0.49328446,0.40506175,0.4467201,0.27060333,2.3399158,3.6878417,7,1,8
0.4805752,0.17329277,0.48335582,0.33006728,1.8616705,4.805128,7,1,8
0.5004061,0.36514837,0.463979,0.33802843,2.0045419,3.1905918,7,1,8
0.48001155,0.39981273,0.46429345,0.38710693,1.7984763,2.6662817,7,1,8
0.44922656,0.3856032,0.501815,0.45467338,2.0131168,1.8333979,7,1,8
0.46016768,0.0660222,0.45242196,0.19195619,2.6236293,7.306052,7,1,8
0.46688113,0.4345174,0.4804324,0.29610315,2.558393,2.9699297,7,1,8
0.48652536,0.23592305,0.46027339,0.31709594,1.3278674,4.43602,7,1,8
0.40448794,0.4191766,0.54044336,0.15434663,2.934943,4.03143,7,1,8
0.48229426,0.3480784,0.4670135,0.39807412,1.3939645,3.0042608,7,1,8
0.46679395,0.23761594,0.4983658,0.19263542,1.256439,5.379677,7,1,8
0.4681422,0.23545708,0.48727134,0.33853015,1.6743236,4.7342005,7,1,8
0.4305424,0.36259115,0.49364078,0.35633418,2.5010643,3.361302,7,1,8
0.4571962,0.28914037,0.48789525,0.37647772,1.6712646,3.4797542,7,1,8
0.44191545,0.15938118,0.5245404,0.18201843,1.645004,6.3401117,7,1,8
0.47403604,0.43295342,0.50775903,0.3154354,0.9024663,2.4144704,7,1,8
0.48693278,0.32470712,0.4588356,0.32212612,1.5004808,3.887714,7,1,8
0.43421108,0.3682268,0.48410982,0.3238667,2.9143367,3.6740754,7,1,8
0.4742389,0.30343732,0.47036132,0.15506679,2.5680027,5.520299,7,1,8
0.4897088,0.30924416,0.46436515,0.10129008,2.6558733,5.8367805,7,1,8
0.43693426,0.33692253,0.5194304,0.41551405,2.5450392,3.1263433,7,1,8
0.4628984,0.1220482,0.4877085,0.22609489,1.8700554,6.075408,7,1,8
0.5092135,0.17826031,0.44277826,0.19837296,1.7503175,6.328148,7,1,8
0.45878768,0.26570383,0.48236138,0.322654,2.0723662,3.8137846,7,1,8
0.4698045,0.51578826,0.4529179,0.33843297,2.2870066,1.5361795,7,1,8
0.42324132,0.15957901,0.5030983,0.502762,1.7238528,3.743762,7,1,8
0.46493137,0.42805848,0.4924472,0.31776512,2.3620777,3.0852616,7,1,8
0.49047843,0.34103042,0.46779668,0.3565401,2.078076,3.1498816,7,1,8
0.45168775,0.43984896,0.50163746,0.46236068,2.4147499,1.5540661,7,1,8
0.44711944,0.4078861,0.513059,0.28555083,2.2432888,2.8837087,7,1,8
0.480162,0.43905985,0.47125643,0.41542327,1.7563374,1.517237,7,1,8
0.4699746,0.37273535,0.45299894,0.29014796,2.7774239,3.6154819,7,1,8
0.45647228,0.2627321,0.5121405,0.42851117,1.4838666,3.3529344,7,1,8
0.475969,0.4334795,0.49296254,0.26297948,2.2377474,3.1996527,7,1,8
0.502497,0.15623891,0.47022927,0.22739722,0.6529429,6.0864325,7,1,8
0.46850443,0.4030648,0.48458892,0.41911379,2.1241536,2.5365798,7,1,8
0.46479633,0.32031685,0.47594362,0.36996463,2.3612812,3.4933212,7,1,8
0.45216593,0.111657135,0.4807753,0.39380485,2.3573556,4.90618,7,1,8
0.4928196,0.19616312,0.47639462,0.28222588,1.1321164,5.289051,7,1,8
0.47819304,0.30363652,0.48666042,0.49407002,1.2412673,2.3034725,7,1,8
0.4841364,0.40775344,0.4394249,0.30828533,2.8188732,2.6381094,7,1,8
0.43622765,0.26439366,0.50022995,0.24258323,2.9806151,5.03438,7,1,8
0.4348109,0.31798396,0.515057,0.2367465,2.7384746,4.4506245,7,1,8
0.4742701,0.48233575,0.47296578,0.33607936,2.0399556,2.1721692,7,1,8
0.46870518,0.42436403,0.48712826,0.32824677,1.5958021,2.6827583,7,1,8
0.4789656,0.452853,0.4923441,0.2793935,2.2605,2.8480897,7,1,8
0.47956544,0.40586624,0.45219988,0.38202,2.9787502,2.2896547,7,1,8
0.41010016,0.28775626,0.53354263,0.3220865,2.6466107,4.9243464,7,1,8
0.48605028,0.16278327,0.4726474,0.39679882,1.7958062,4.663375,7,1,8
0.47090116,0.3631124,0.45210162,0.35682827,2.7391415,3.4052167,7,1,8
0.49790952,0.5497864,0.43369547,0.24863142,3.9841218,2.3747044,7,1,8
0.4752016,-0.047026247,0.4818008,0.04090488,1.632509,8.9774475,7,1,8
0.4778568,0.24637689,0.47244957,0.301451,1.1067905,4.451977,7,1,8
0.43896917,0.443081,0.4838647,0.3347991,2.3557363,2.2741632,7,1,8
0.50764704,0.072019756,0.47124118,0.40322444,1.3912508,5.4913664,7,1,8
0.4825226,0.21032831,0.457412,0.17707162,1.3560145,5.967941,7,1,8
0.5155657,0.35668403,0.45838466,0.2769,1.5500959,3.8559065,7,1,8
0.4742303,0.39438862,0.47442824,0.2818839,2.7888436,3.3333325,7,1,8
0.45759934,0.49547744,0.4809348,0.39529634,2.584157,1.0872589,7,1,8
0.43979323,0.28581125,0.49697825,0.24944973,2.660528,4.340061,7,1,8
0.44785327,0.12669495,0.5338654,0.15296715,2.9796643,6.61114,7,1,8
0.49160588,0.41891342,0.48725188,0.4353886,1.2877688,2.7510781,7,1,8
0.4977732,0.08369036,0.46670237,0.21654475,1.5240159,6.6011467,7,1,8
0.4905974,0.21666107,0.4949281,0.27537912,0.8464195,5.031409,7,1,8
0.48775563,0.17393607,0.47265962,0.22360145,2.236991,5.7352786,7,1,8
0.4782748,0.24374136,0.4991411,0.11041741,1.4523447,6.4107666,7,1,8
0.47108084,0.31632492,0.50189465,0.1458956,1.7757924,5.2601004,7,1,8
0.46564496,0.2932257,0.45264694,0.27871686,1.8820915,4.440197,8,1,9
0.4572709,0.36773202,0.5117014,0.47887743,1.2964338,2.2937367,8,1,9
0.45288095,0.13280603,0.4764646,0.37128034,2.5025074,5.108626,8,1,9
0.4456154,0.3420999,0.5017109,0.558384,2.1713386,1.6823189,8,1,9
0.45466924,0.07098623,0.4753449,0.4592534,0.87974685,5.125169,8,1,9
0.47594655,0.38538733,0.466379,0.36340433,1.9839983,3.0970306,8,1,9
0.46364245,0.4136183,0.49550608,0.25844124,1.8118129,3.3709693,8,1,9
0.4832021,0.3818989,0.4684423,0.32017705,1.1825346,3.3125763,8,1,9
0.5022345,0.22703782,0.4686795,0.35320455,1.5284212,4.6310177,8,1,9
0.46103162,0.23506324,0.50323176,0.39955515,1.8986225,4.144267,8,1,9
0.45212397,0.31466597,0.49001777,0.6159992,2.0220807,1.8015008,8,1,9
0.50922817,0.32362673,0.46087226,0.41675842,0.21309936,2.9885967,8,1,9
0.40802798,0.47143728,0.51664424,0.39110377,2.0652637,1.5167263,8,1,9
0.4485549,0.40876225,0.49474627,0.6447893,1.9773265,0.99571943,8,1,9
0.50077826,0.5018327,0.45564526,0.4756285,2.211272,1.1959702,8,1,9
0.45335808,0.42031705,0.49846408,0.2801318,2.9376357,3.1567717,8,1,9
0.51566535,0.43300027,0.46601704,0.44440264,1.6179051,1.7332817,8,1,9
0.52080244,0.35700622,0.44707564,0.533703,1.4879307,1.9401305,8,1,9
0.47425574,0.49588698,0.46471137,0.68688726,2.059753,1.0706568,8,1,9
0.46066588,0.27367106,0.47788998,0.43300235,1.6680425,3.1505022,8,1,9
0.4862865,0.23811942,0.48325476,0.32736647,1.6538758,4.7221403,8,1,9
0.47468117,0.1266231,0.5037689,0.55872244,1.6993506,4.062132,8,1,9
0.46690315,-0.0037488341,0.47582546,0.11294949,2.2426982,8.333683,8,1,9
0.45769745,0.38952053,0.4984209,0.27628297,2.5756836,3.591598,8,1,9
0.43837222,0.31839502,0.52046,0.43702576,2.6216407,2.9546266,8,1,9
0.5054875,0.29232398,0.48630574,0.44525442,1.2311134,3.506656,8,1,9
0.48488197,0.36783934,0.46420735,0.50569725,2.6238365,2.0238647,8,1,9
0.43176463,0.25873855,0.5178253,0.45533532,1.9926307,3.501442,8,1,9
0.48558053,0.18674146,0.45872644,0.09902917,0.9955405,6.7429566,8,1,9
0.46708974,0.3865473,0.4801373,0.52612936,1.686046,2.1785607,8,1,9
0.45030385,0.4211465,0.5144782,0.41350818,2.1454225,1.4429889,8,1,9
0.48863506,0.42736763,0.47001553,0.37932953,2.5245905,2.33759,8,1,9
0.4549075,0.231165,0.498117,0.51316077,0.9745978,2.8442264,8,1,9
0.45626032,0.39709705,0.49459663,0.5743815,1.3609903,1.6978261,8,1,9
0.48677015,0.22920316,0.45603,0.39344454,2.7138069,4.24583,8,1,9
0.47698826,0.35699803,0.47886035,0.3043818,3.357059,3.6604722,8,1,9
0.4326387,0.3768443,0.52527016,0.22244222,3.131998,4.0012674,8,1,9
0.47853053,0.37692553,0.48898816,0.5858038,2.4424684,1.5619938,8,1,9
0.4486684,0.23898938,0.5005546,0.36967084,2.084545,3.9326406,8,1,9
0.46741182,0.3060158,0.47140905,0.3414661,2.270134,4.4296255,8,1,9
0.47186452,0.2692986,0.44941065,0.30553102,1.5510501,3.974835,8,1,9
0.5063476,0.38964707,0.44701898,0.5143718,1.5424248,1.9405556,8,1,9
0.5036107,0.35126504,0.42657948,0.39645925,2.9631245,2.423715,8,1,9
0.50070316,0.2392912,0.48724377,0.31032893,1.0454586,5.0545053,8,1,9
0.44269344,0.5478302,0.51298714,0.42098135,2.181907,0.87211084,8,1,9
0.48189074,0.4140101,0.48679954,0.50393677,1.0897124,2.0315664,8,1,9
0.47889888,0.5209422,0.45850384,0.32353887,3.163232,2.8982463,8,1,9
0.5008369,0.31175244,0.46370178,0.45211834,1.1724966,2.8217137,8,1,9
0.49136296,0.3814868,0.48187572,0.64706856,1.7281547,2.0871627,8,1,9
0.47046223,0.3262865,0.46986276,0.3715073,2.6047893,2.7009068,8,1,9
0.4986297,0.4326403,0.44692433,0.47021633,1.5501182,1.866013,8,1,9
0.4462116,0.1878317,0.5176762,0.23802578,1.7578185,5.567642,8,1,9
0.48488316,0.5335095,0.47138003,0.43476048,2.5998847,1.0585237,8,1,9
0.4456617,0.1275039,0.50995636,0.3665121,2.1080222,5.3503942,8,1,9
0.47664037,0.48903075,0.46207926,0.2581197,3.0556526,2.6454773,8,1,9
0.48054674,0.30446953,0.4682928,0.41648662,1.7803313,3.2810297,8,1,9
0.4773725,0.4805681,0.46897557,0.47922716,1.8581151,1.4103136,8,1,9
0.44958302,0.20552047,0.5028739,0.37840015,3.040482,4.3287783,8,1,9
0.4827857,0.4678039,0.46636122,0.3588676,2.5922322,2.3911362,8,1,9
0.4566607,0.44897628,0.47268286,0.54673296,3.4868102,0.9339731,8,1,9
0.48787084,0.23861307,0.473231,0.46520394,2.2285619,3.7344623,8,1,9
0.46545696,0.39824954,0.46918398,0.37268794,2.1492658,2.4846966,8,1,9
0.45428678,0.3463668,0.5031874,0.5568732,2.208799,2.0582309,8,1,9
0.49719498,0.4361695,0.48343045,0.5132872,1.4424508,1.4765252,8,1,9
0.47718102,0.30639872,0.47452387,0.38573295,1.0926458,3.654663,8,1,9
0.5065196,0.508068,0.4458599,0.48178893,2.2909348,0.9371811,8,1,9
0.50429845,0.39569387,0.45770168,0.40842098,1.6829779,2.386763,8,1,9
0.46742496,0.28601682,0.49491817,0.23832534,2.9610295,5.1732907,8,1,9
0.4546305,0.45961446,0.47122326,0.4016736,3.3387685,2.1955419,8,1,9
0.47682697,0.3479403,0.47448722,0.32484168,1.607312,3.560119,8,1,9
0.47101268,0.28858912,0.49654865,0.41739646,1.4195038,3.3751323,8,1,9
0.4830098,0.35244983,0.47566408,0.5547336,1.9074643,1.7340672,8,1,9
0.44424996,0.2751171,0.4747628,0.16103727,2.435293,5.3742776,8,1,9
0.4224219,0.16024832,0.5022578,0.38709462,2.4407241,4.691194,8,1,9
0.42750257,0.24619071,0.51493543,0.2992388,1.8243582,4.275519,8,1,9
0.49560285,0.2925794,0.4915361,0.44142312,0.5628214,3.3828645,8,1,9
0.45630354,0.42757252,0.49945942,0.50184816,1.4547081,2.1593294,8,1,9
0.48348284,0.12126084,0.46574786,0.24313712,2.235874,5.894065,8,1,9
0.4508866,0.38435048,0.48914155,0.30356577,2.4083214,3.0572922,8,1,9
0.4409715,0.41132286,0.51615214,0.4859876,2.0724645,1.764426,8,1,9
0.5019497,0.081290856,0.48936093,0.13326706,2.3233833,7.590757,8,1,9
0.49561,0.43329322,0.45852587,0.44647044,2.0240602,1.7614658,8,1,9
0.45242572,0.16721123,0.48366672,0.32570222,1.6930428,5.0762734,8,1,9
0.4834217,0.31882733,0.46210527,0.30516177,0.7993624,4.3083596,8,1,9
0.44902813,0.41033548,0.52586997,0.49752212,0.7233379,1.8950078,8,1,9
0.46867117,0.3327991,0.47302896,0.38047296,2.4718814,3.3417935,8,1,9
0.48958895,0.484993,0.45608383,0.3737727,2.6797693,1.8785315,8,1,9
0.50031155,0.39562657,0.4567968,0.31150514,1.9395635,3.370469,8,1,9
0.4615104,0.49031317,0.484366,0.299633,3.3975654,2.3348317,8,1,9
0.505125,0.4617359,0.43668804,0.35284692,3.0401206,2.4499786,8,1,9
0.4460609,0.42538568,0.4960542,0.47323006,1.6041601,1.9245417,8,1,9
0.47746137,0.24397679,0.49056348,0.30114096,2.051862,4.747991,8,1,9
0.42992592,0.4568337,0.5148795,0.47261673,3.1829362,1.9681109,8,1,9
0.5244837,0.24378203,0.43581223,0.5496359,2.4471915,2.7618456,8,1,9
0.44820094,0.32754117,0.47538498,0.40709704,2.173627,3.023356,8,1,9
0.45104358,0.27659386,0.50347584,0.32888216,2.2479413,4.133741,8,1,9
0.4939933,0.4359859,0.43452147,0.38074023,2.259004,2.2616796,8,1,9
0.48289806,0.39576852,0.46279097,0.44511345,1.4591924,2.5248652,8,1,9
0.497285,0.4645095,0.43233773,0.52027327,2.3951235,1.4663172,8,1,9
0.51050365,0.4425668,0.45508784,0.35308865,1.6641043,2.7195272,8,1,9
0.443274,0.43443784,0.49601206,0.5489243,2.3537402,1.1548347,8,1,9
0.49222058,0.33654344,0.44891697,0.37092096,1.1745857,3.4873948,8,1,9
0.459193,0.4848213,0.48010564,0.66545576,2.4965858,0.8197644,8,1,9
0.47669002,0.19542229,0.45723492,0.25914112,2.0801203,5.352288,8,1,9
0.50795805,0.31494555,0.48524833,0.51741827,1.240517,2.877335,8,1,9
0.48862293,0.32827657,0.4646279,0.4271326,1.175741,2.4105988,8,1,9
0.4720651,0.4462307,0.4897319,0.5537082,2.6137981,1.298384,8,1,9
0.46658725,0.2587025,0.50066054,0.40452543,2.6191702,3.6076841,8,1,9
0.45194,0.25428942,0.5141731,0.3259406,1.2004275,4.4951634,8,1,9
0.42772302,0.46191883,0.49505025,0.33376682,4.329648,2.0696676,8,1,9
0.45898893,0.3880953,0.49664176,0.44214958,1.7000104,2.0920408,8,1,9
0.45868036,0.42102236,0.5015863,0.42158484,3.1110985,2.4969316,8,1,9
0.47881496,0.071901634,0.4601825,0.10302606,1.3743274,7.9892225,8,1,9
0.49125612,0.3380611,0.45937803,0.47615302,1.8699108,2.368716,8,1,9
0.48851874,0.39447793,0.43900985,0.5272685,2.2575836,1.4721215,8,1,9
0.48491237,0.25415236,0.4915517,0.32276225,2.9866095,4.4113884,8,1,9
0.43945307,0.21759999,0.4918181,0.4605782,2.0833132,3.6052916,8,1,9
0.4622288,0.42003897,0.481547,0.39973438,1.4282229,2.3521457,8,1,9
0.4806783,0.49333403,0.4641652,0.39437056,2.7084484,2.0339088,8,1,9
0.44941783,0.48782367,0.49681094,0.5092775,1.8114855,0.8117577,8,1,9
0.5087466,0.48574764,0.46832097,0.46448216,1.5618799,1.2511208,8,1,9
0.5007252,-0.19178861,0.47526303,0.30343843,1.4298258,8.539384,8,1,9
0.46262014,0.37009716,0.4944471,0.5007805,1.5814295,2.2577527,8,1,9
0.48882693,0.49554834,0.44976783,0.61013407,3.406678,0.97238684,8,1,9
0.5176544,0.24659541,0.45502046,0.48957786,2.3283706,2.899271,8,1,9
0.5108751,0.43189123,0.45713878,0.33940953,1.9092302,2.8700693,8,1,9
0.53012294,0.41381565,0.43892214,0.46962196,0.8319117,2.4617274,8,1,9
0.4945464,0.28056997,0.4663276,0.20491809,1.0793628,5.11271,8,1,9
0.4842625,0.44936347,0.48821893,0.40585116,1.3942574,2.2085087,8,1,9
0.47615635,0.52753615,0.48274946,0.57641333,2.0545459,0.63132334,8,1,9
0.46240288,0.49797878,0.4903385,0.4107186,2.086062,1.6956236,8,1,9
0.46081224,0.1246797,0.5012901,0.3163752,1.7308948,5.143187,8,1,9
0.49623436,0.3241911,0.4491078,0.47679457,2.248857,1.9572418,8,1,9
0.47822008,0.3938578,0.5030871,0.64104337,2.0363505,0.85313433,8,1,9
0.51980805,0.15994921,0.45099118,0.3240938,1.470188,5.1459246,8,1,9
0.4901918,0.26168627,0.46068332,0.49321264,1.1607115,2.9257786,8,1,9
0.4764507,0.47009298,0.47948873,0.5034548,2.1377604,1.2474699,8,1,9
0.4668186,0.37803176,0.46826354,0.41654417,2.179896,1.9221206,8,1,9
0.45726866,0.267906,0.50271386,0.41917574,1.7937787,4.369254,8,1,9
0.47163165,0.22034198,0.4878891,0.32745636,1.5714326,5.2193403,8,1,9
0.46165472,0.6481268,0.49461615,0.49460474,3.603892,0.33129972,8,1,9
0.45119408,0.47160155,0.48275283,0.47135526,2.6517138,1.5261264,8,1,9
0.447716,0.5968543,0.49768132,0.3478635,3.8862367,1.1478918,8,1,9
0.47307453,0.37193033,0.4679471,0.29597324,2.5607476,3.9724865,8,1,9
0.5080881,0.38124868,0.4705747,0.42294794,2.0473325,2.5163188,8,1,9
0.45734406,0.3497182,0.47751358,0.38155043,2.3781345,2.8202705,8,1,9
0.5126207,0.5205869,0.4599937,0.35213777,0.5942254,2.8404918,8,1,9
0.50270647,0.27609476,0.45918584,0.3543063,2.0292752,3.9013479,8,1,9
0.5049715,0.086558044,0.45217565,0.24392836,1.2411165,7.357443,8,1,9
0.50259715,0.3937692,0.46172512,0.3662268,1.7508274,2.9367335,8,1,9
0.470162,0.4361866,0.49527147,0.449848,2.084765,1.6579785,8,1,9
0.47081873,0.4800151,0.4873141,0.45016,2.6750588,1.4249549,8,1,9
0.47713184,0.24777052,0.48331675,0.32282695,2.2189312,4.4425845,8,1,9
0.4919887,0.29402474,0.45216244,0.30565816,2.2840824,4.3821096,8,1,9
0.48227653,0.40884995,0.47508082,0.52770054,2.1629426,1.7744054,8,1,9
0.47050604,0.22871226,0.44549745,0.33683997,2.5986876,4.8942256,8,1,9
0.48474365,0.45319176,0.49368826,0.54876006,1.9444914,1.2151533,8,1,9
0.46885923,0.19384587,0.4935251,0.24756771,1.4682815,5.4127417,8,1,9
0.48877352,0.19587213,0.45726952,0.368775,1.6487651,5.1103215,8,1,9
0.4778186,0.086542726,0.46587628,0.1457955,2.8668609,7.1456447,8,1,9
0.4631124,0.16610397,0.51368964,0.5607303,1.6820016,3.6658068,8,1,9
0.43985844,0.39566344,0.518085,0.47103557,1.2032015,1.8302497,8,1,9
