p1_mean_weights,p1_sd_weights,p2_mean_weights,p2_sd_weights,mean_bias,sd_bias,data_type
0.4646211,0.22999622,0.49738237,0.37793013,1.1156492,3.9226048,test_pred
0.43115503,0.24643087,0.4873164,0.09826207,2.495717,6.386943,test_pred
0.43951964,0.3811042,0.5032942,0.20595285,2.983839,4.02048,test_pred
0.49313706,0.3837576,0.45097724,0.2363476,2.1316047,4.025958,test_pred
0.45976594,0.5551684,0.50318676,0.3934845,3.0361035,1.5666089,test_pred
0.488855,0.09053853,0.49907428,0.2797346,1.0758251,6.322656,test_pred
0.51893204,0.28049406,0.44879782,0.36543977,1.8199351,3.2778816,test_pred
0.4543263,0.2634834,0.4769273,0.23360258,1.7090279,4.98651,test_pred
0.44992262,0.32915926,0.50391376,0.3538612,1.1385896,3.0582228,test_pred
0.47250924,0.21101628,0.45166507,0.5993711,3.037943,2.72445,test_pred
0.45334354,0.4237567,0.4719067,0.23335442,3.0710204,3.4139524,test_pred
0.50399715,0.49986154,0.42634907,0.4696355,3.150052,1.5941814,test_pred
0.48806512,0.2012486,0.44535285,0.28698426,1.6699318,5.174548,test_pred
0.46274167,0.35180062,0.48331475,0.5285016,1.237713,1.833236,test_pred
0.4719611,0.42027006,0.45242226,0.32827523,2.3996258,3.2224243,test_pred
0.46532053,0.3098553,0.47621518,0.49429092,2.121886,2.3641806,test_pred
0.44601846,0.26135293,0.49744105,0.4913615,2.4920204,3.2335744,test_pred
0.47938216,0.45059267,0.46292865,0.43917024,3.284329,1.2563511,test_pred
0.49233675,0.36529568,0.48407972,0.3721466,1.4942632,2.7662766,test_pred
0.47270057,0.032423384,0.47873226,0.28735048,3.1800246,6.613073,test_pred
0.50668293,0.52051264,0.45965993,0.32226074,3.7020385,1.8584962,test_pred
0.4902736,-0.019798502,0.46109933,0.06488122,0.9085843,9.133452,test_pred
0.50245863,0.38991266,0.47723123,0.36404756,1.4614261,2.6920543,test_pred
0.48986757,0.39929858,0.47800082,0.3668781,3.3049464,2.9063697,test_pred
0.47098705,0.06860699,0.4657193,0.22681303,2.2447028,6.5087395,test_pred
0.4748146,0.38472426,0.4526739,0.26527137,1.7686951,3.640104,test_pred
0.45540753,0.3528137,0.47355586,0.42071316,2.3166876,2.9565833,test_pred
0.4551188,0.3672056,0.50701576,0.34888464,1.774794,3.0385084,test_pred
0.46537262,0.49211118,0.4773396,0.37542,3.390182,1.6722821,test_pred
0.47085407,0.25862056,0.48147753,0.5363299,1.7913911,2.6825216,test_pred
0.47636804,0.3272731,0.4754476,0.28159764,1.1977268,3.9203558,test_pred
0.47521,0.35640046,0.5025687,0.35437855,1.5545833,3.5417948,test_pred
0.48811662,0.3051935,0.48898318,0.42704755,1.4419202,3.3446312,test_pred
0.47317818,0.4473125,0.48906973,0.41501752,1.8718388,2.1421332,test_pred
0.47266412,0.32033277,0.46735826,0.38027436,1.1201729,3.3056104,test_pred
0.46419635,0.29067928,0.49239543,0.3316554,2.5442524,3.6073537,test_pred
0.4647753,0.104642674,0.4986636,0.3432668,1.7966785,5.3133087,test_pred
0.47814977,0.3010518,0.48517728,0.39514536,1.5156853,3.222301,test_pred
0.4464131,0.109905995,0.51133037,0.32895064,2.648881,5.2705717,test_pred
0.47981572,0.002453804,0.5054527,0.15280399,1.1914971,8.37137,test_pred
0.46479982,0.09077928,0.49883065,0.4998297,2.1730442,4.557336,test_pred
0.514822,0.48920098,0.44352472,0.28710932,1.7814081,2.6158905,test_pred
0.42594802,0.2998122,0.5175626,0.39237654,3.0489974,3.2813485,test_pred
0.47887817,0.3640789,0.45921314,0.33487093,2.9249659,2.8730173,test_pred
0.49373403,0.43391854,0.44895074,0.5073084,1.7025417,1.7070056,test_pred
0.46517706,0.3385888,0.5009902,0.3675437,1.5351298,3.1504483,test_pred
0.4406245,0.35857192,0.501996,0.46471953,2.5888898,2.5055568,test_pred
0.5059702,0.42064872,0.45543194,0.3519219,1.9257919,2.707784,val_pred
0.5323423,0.35037696,0.4605007,0.028480843,1.1909869,7.1019316,val_pred
0.45598054,0.51851815,0.49405363,0.37904012,3.0523424,1.3920811,val_pred
0.49245876,0.15142567,0.4692834,0.29802284,1.4134543,5.632317,val_pred
0.4749204,0.4305614,0.49135113,0.21357143,0.72206664,3.2450593,val_pred
0.47839746,0.33959478,0.4764198,0.55081034,1.7306207,1.8614396,val_pred
0.44817942,0.49053493,0.4892278,0.42261988,2.697563,1.2938652,val_pred
0.45295608,0.418082,0.4908363,0.5161933,1.5868185,1.5222301,val_pred
0.50044376,0.19886023,0.46148345,0.03355196,3.2535512,6.5175357,val_pred
0.45857063,0.38866848,0.47856954,0.37621012,2.043141,2.5689306,val_pred
0.49558383,0.4180312,0.4693112,0.32254183,1.5852461,2.776823,val_pred
0.46018234,0.45394075,0.50482535,0.3271641,2.6129513,2.1936278,val_pred
0.48011854,0.30919242,0.47681487,0.27662045,1.8750434,4.039035,val_pred
0.4645229,0.22975701,0.502727,0.35756195,1.0410784,4.304806,val_pred
0.48649034,0.5037987,0.46969217,0.38085058,1.6075861,1.9881151,val_pred
0.48632315,0.3235985,0.4877569,0.43649152,0.7298584,3.1186523,val_pred
0.48189306,0.18529245,0.46644682,-0.035664648,2.1352096,7.516175,val_pred
0.48407915,0.20703402,0.4813231,0.43448752,0.70712006,4.2878895,val_pred
0.4540582,0.39849344,0.51667273,0.51877123,2.0212493,1.1957604,val_pred
0.45210892,0.21079291,0.4919995,0.31742212,2.400285,4.621731,val_pred
0.4550973,0.25128806,0.49895397,0.3089813,1.7710468,4.288564,val_pred
0.44767246,0.35802403,0.5202598,0.38859645,1.525797,2.9529853,val_pred
0.43851578,0.29172322,0.52454346,0.2873863,2.695082,4.0178947,val_pred
0.5079052,0.27771378,0.4483458,0.39968693,1.2498041,3.4214592,val_pred
0.46224612,0.2907642,0.45983452,0.2745474,3.431981,4.17931,val_pred
0.47043717,0.4307851,0.48733145,0.4340037,1.7971088,2.2837837,val_pred
0.46441406,0.3439703,0.49633557,0.38251773,0.9683419,3.1517124,val_pred
0.49800748,0.19657215,0.4462536,0.20345725,2.9763398,5.6421976,val_pred
0.44485614,0.3901703,0.4985929,0.16516018,2.7847323,4.307273,val_pred
0.4721425,0.32881767,0.45188302,0.44155172,2.2844515,2.6614726,val_pred
0.43732375,0.32873872,0.5311525,0.30321097,1.91901,3.3272116,val_pred
0.46988225,0.3596233,0.4892825,0.23141292,1.9751194,3.6263936,val_pred
0.4780134,0.5348618,0.47409475,0.39657402,2.1312456,1.3825567,val_pred
0.44039577,0.3635346,0.48137054,0.21778297,2.0722048,3.45041,val_pred
0.4675378,0.45728007,0.51203257,0.4917845,0.9212812,1.1388123,val_pred
0.45478025,0.50845575,0.4923519,0.30962732,2.5365777,2.3312888,val_pred
0.49062222,0.44247034,0.43107143,0.48779926,2.285235,1.4529186,val_pred
0.4660897,0.08242129,0.49256408,0.1762875,1.6027784,7.533723,val_pred
0.47110182,0.19138665,0.46946847,0.061569393,2.247475,6.80723,val_pred
0.45206237,0.3000148,0.52894837,0.40564153,1.2560146,3.9935098,val_pred
0.5076658,0.3587442,0.46087176,0.2792236,1.7781194,3.7125068,val_pred
0.47397238,0.36905977,0.46241695,0.39341575,3.1333392,2.272273,val_pred
0.47116587,0.14797743,0.5131525,0.51468253,1.4333184,4.161797,val_pred
0.49977255,0.08574462,0.46597886,-0.14070275,2.509016,9.043617,val_pred
0.4893875,0.4654835,0.45727414,0.47606942,2.1869574,0.70340294,val_pred
0.46275717,0.3566537,0.483505,0.3074149,2.0751808,3.4165301,val_pred
0.43945584,0.041443266,0.47803906,0.43654022,2.0350022,5.6072474,val_pred
0.4694629,0.06882861,0.5044075,-0.048882395,1.1047958,8.221594,val_pred
0.5212986,0.24909131,0.44408175,0.16698526,2.292509,4.767122,val_pred
0.5054385,0.2932219,0.4592688,0.493195,1.7001444,2.5057273,val_pred
0.4542308,0.4279107,0.5130644,0.27294296,2.0013988,3.2479587,val_pred
0.479305,0.26951498,0.4767366,0.34952348,0.9686483,4.0625362,val_pred
0.50239426,0.52880436,0.45213178,0.32676327,2.8428845,1.9781723,val_pred
0.48376113,0.30860543,0.45733058,0.53542817,1.8898736,2.5374894,val_pred
0.4581968,0.03272061,0.46646166,0.15186858,2.7036862,7.7991242,val_pred
0.48068765,0.40612867,0.47239086,0.39039615,1.5911074,2.751411,val_pred
0.49404842,0.15178938,0.47811797,0.26821786,1.6605877,5.2060595,val_pred
0.4997658,0.35709736,0.45699555,0.40123355,2.1820002,3.043886,val_pred
0.45663184,0.3006965,0.4922225,0.26878658,1.6425124,3.784231,val_pred
0.5010592,0.26627004,0.47342905,0.25313365,1.8727787,4.4316897,val_pred
0.45624965,0.29986882,0.50133616,0.04671277,3.6934922,6.2100315,val_pred
0.47423944,0.3551174,0.46374467,0.37766546,1.3953629,2.8232849,val_pred
0.5093059,0.29323885,0.46989742,0.17703971,1.9683754,5.1592445,val_pred
0.4459032,0.342572,0.49784046,0.4630977,1.230969,2.7026734,val_pred
0.5355855,0.45302892,0.46567902,0.3092581,2.3168464,2.5324552,val_pred
0.4812484,0.31809932,0.46003318,0.4506916,3.0583637,3.0532045,val_pred
0.4755198,0.18270499,0.46751842,0.29270214,1.1434405,5.140423,val_pred
0.4817246,0.11687079,0.48097533,0.15549693,2.013396,6.4302588,val_pred
0.48035944,0.08881399,0.48496097,0.14655137,2.4063253,7.4888515,val_pred
0.48184723,-0.059739456,0.45453966,0.14153191,2.2168658,9.337936,val_pred
0.490313,0.5512438,0.4795568,0.3649425,2.3346345,1.1756811,val_pred
0.52619827,0.1767661,0.4470174,0.24803627,2.8082116,5.4717226,val_pred
0.47782624,0.20749044,0.50194705,0.4218869,1.0960586,3.8974104,val_pred
0.46875083,0.34127083,0.5203955,0.47700083,1.4880415,2.4946094,val_pred
0.46470505,0.41429782,0.49478054,0.23031324,1.7246144,3.747702,val_pred
0.47150734,0.3051026,0.47367164,0.3848926,1.682545,3.1486459,val_pred
0.5105421,0.28407538,0.46217015,0.31397718,1.1135302,4.0620875,val_pred
0.50144446,0.367429,0.46056408,0.3810522,1.6249175,2.8028688,val_pred
0.4304038,0.32643864,0.51273525,0.38155466,2.6291027,3.1407235,val_pred
0.44150034,0.43399313,0.48511243,0.42304248,2.8470232,1.9342432,val_pred
0.45148873,0.11506537,0.5029537,0.4778673,1.2071502,4.545371,val_pred
0.48282924,0.3763113,0.4699642,0.34523785,1.9464927,2.8846154,val_pred
0.52783334,0.40386307,0.45204556,0.4629392,1.9468906,2.317929,val_pred
0.46009535,0.3755683,0.47564003,0.3908961,2.62562,3.0542674,val_pred
0.46426824,0.48076305,0.4743063,0.52868116,1.0903652,1.3548121,val_pred
0.5011362,-0.01165849,0.4428398,0.028354615,1.6118712,8.603478,val_pred
0.49457547,0.007911265,0.44981375,0.36754972,1.5580454,6.548795,val_pred
0.4666395,0.4263777,0.49999416,0.29340565,1.9292483,2.9168255,val_pred
0.46962047,0.43778086,0.50882673,0.17662051,1.2588499,4.392071,val_pred
0.4838623,0.2813336,0.49271378,0.41437554,1.1542755,3.6954327,val_pred
0.45657182,0.5004645,0.46410593,0.374438,2.5139492,1.8404942,val_pred
0.45897898,0.06553024,0.49849966,-0.012644142,1.6694825,8.194711,val_pred
0.48328438,0.47261095,0.4628015,0.27939394,2.0711508,2.926798,val_pred
0.47056177,0.2913381,0.5006203,0.44976658,1.6306121,3.0162663,val_pred
0.4652186,0.20774232,0.4852765,0.33864465,1.6128736,4.347143,val_pred
0.47113165,0.24255547,0.4895249,0.34862918,1.7386098,4.3737154,val_pred
0.46887106,0.26914236,0.45194393,0.06287089,3.2315764,5.5630093,val_pred
0.48856896,0.36055094,0.4661457,0.27752718,2.0142965,3.6927776,val_pred
0.45786977,0.28997445,0.46815217,0.34067464,1.6936216,4.099847,val_pred
0.47035173,0.2199198,0.47570026,0.33488923,1.4395704,4.4524946,val_pred
0.45855314,0.4212548,0.50414014,0.33884352,1.1910133,2.916164,val_pred
0.48878062,0.43668813,0.4568871,0.41246447,0.9141933,2.0338254,val_pred
0.46614516,0.16924368,0.4948048,0.34465715,1.7485683,4.7721453,val_pred
0.44893467,0.3070809,0.5066356,0.39797425,2.2693658,3.8282511,val_pred
0.48568213,0.47095412,0.47448555,0.41043505,1.3154912,1.3707386,val_pred
0.4932006,0.5184838,0.46966004,0.4658681,2.8259828,1.1968699,val_pred
0.5294088,0.31715006,0.42080796,0.32380578,1.0415168,3.5846522,val_pred
0.48291793,0.30134046,0.48021755,0.5353837,1.7701483,2.601079,val_pred
0.45638475,0.44882768,0.47445798,0.56319463,2.0164533,1.0545251,val_pred
0.4628639,0.32709777,0.481139,0.3101217,1.8985128,4.222952,val_pred
0.48900488,0.205907,0.4922258,0.4004541,1.3982736,4.035659,val_pred
0.45580468,0.2474438,0.50339764,0.2863493,1.8120611,4.807814,val_pred
0.4359196,0.4070391,0.5242021,0.3062446,3.0720866,2.3208368,val_pred
0.46092886,0.54637635,0.47857824,0.33570015,2.2568204,1.8586445,val_pred
0.5134336,0.50463754,0.45262724,0.39376393,2.430379,1.6488489,val_pred
0.47040677,0.3982738,0.48275638,0.27301234,3.4559374,3.4947636,val_pred
0.43444005,0.54434204,0.4826554,0.2935991,2.5427299,1.6414881,val_pred
0.49007148,0.30337298,0.4654532,0.26137543,2.095656,4.5311,val_pred
0.45375076,0.24639906,0.49818558,0.35614365,2.5548937,3.7249322,val_pred
0.46752384,0.17299005,0.46918583,0.1979085,2.7450888,5.740594,val_pred
0.47985497,0.43925783,0.47888383,0.26735133,3.2113907,3.2227426,val_pred
0.49532387,0.032066554,0.47191048,-0.20123126,2.5977428,9.894433,val_pred
0.4871891,0.44962054,0.45834875,0.34257993,2.950338,2.232264,val_pred
0.4810084,0.5458295,0.45319155,0.3038089,2.8991587,1.7594044,val_pred
0.46525672,0.5178662,0.4760773,0.5056911,2.5091238,0.6763741,val_pred
0.48331484,0.34793788,0.46225286,0.38560855,2.152763,2.619833,val_pred
0.4427796,0.41576356,0.5179783,0.4253237,2.7878375,2.226379,val_pred
0.4950037,0.31456468,0.43646514,0.1869667,0.99376017,5.0846605,val_pred
0.46070755,0.43185994,0.49858117,0.27081013,3.3985112,2.9846694,val_pred
0.49643815,0.44778278,0.47009376,0.44011837,1.9961175,1.4206476,val_pred
0.46822292,0.16909964,0.49044994,0.13083796,1.3179753,6.663693,val_pred
0.4766835,0.21542402,0.50894594,0.039978758,0.69500244,7.5147815,val_pred
0.48631418,0.30995333,0.4628325,0.19234379,1.8222665,5.0754514,val_pred
0.39390662,0.27761316,0.52470684,0.22898407,3.3417158,4.970317,val_pred
0.52932596,0.14543179,0.43135905,0.38008308,2.294609,4.646933,val_pred
0.46823066,0.39532948,0.48049423,0.44075298,2.204834,2.3343477,val_pred
0.46445638,0.20384632,0.50487995,0.04889983,1.424309,7.076545,val_pred
0.46813935,0.17674538,0.48219252,0.25333446,2.10033,5.336323,val_pred
0.45968938,0.32133886,0.47214895,0.5350416,1.320641,2.267779,val_pred
0.48063138,0.42259917,0.4630756,0.36774257,1.5527456,2.8948221,val_pred
0.47562122,0.4144038,0.5143146,0.4375191,2.2727182,2.350091,val_pred
0.47403562,0.0655216,0.49624696,0.14626826,1.6468408,7.519831,val_pred
0.47536603,0.42645022,0.50301063,0.3945722,1.2681434,1.6751535,val_pred
0.49641976,0.075397894,0.4343927,0.19945532,1.3107159,7.396447,val_pred
0.46408153,0.35551208,0.45710835,0.37497672,2.6373994,2.9318314,val_pred
0.44951513,0.48266995,0.48854107,0.23805955,3.1282876,3.680615,val_pred
0.47496924,0.4080019,0.45956993,0.34804976,1.702266,2.5198488,val_pred
0.45940575,0.08621891,0.5031231,0.32553178,3.1269047,5.5264635,val_pred
0.45294735,0.42252028,0.49169508,0.44339582,2.062161,1.7970235,val_pred
0.4948856,0.35930246,0.453337,0.30400065,2.4034905,3.4566572,val_pred
0.46769914,0.32163423,0.50944424,0.13013148,1.6814909,5.707564,val_pred
0.48118156,0.44472384,0.46988496,0.4241311,2.2037194,2.1413386,val_pred
0.47671688,0.11091931,0.4740903,0.10803282,1.6396158,7.660075,val_pred
0.45274544,0.15516417,0.4951618,0.4218767,2.346548,4.3586345,val_pred
0.50404125,0.266546,0.48726493,0.3796185,0.49363184,4.0571795,val_pred
0.47938886,0.41017997,0.48008966,0.23375618,3.6259284,3.7919712,val_pred
0.47099423,-0.027954012,0.4798983,0.24332227,2.9744346,7.030424,val_pred
0.45945415,0.36138412,0.5012758,0.11001316,2.5459738,4.741378,val_pred
0.46298444,0.44690067,0.47315308,0.38866743,1.8533151,1.8074127,val_pred
0.49879634,0.30129677,0.45782822,0.33975163,1.6876857,3.7270427,val_pred
0.43451983,0.45397404,0.51127714,0.4798837,1.6483624,0.28713015,val_pred
0.46403062,0.35713777,0.46218213,0.40856513,1.6963865,2.8151417,val_pred
0.5150485,0.23993278,0.45797914,0.2756819,0.51696527,5.068781,val_pred
0.44991297,0.3268765,0.49482837,0.2177706,2.2530105,4.7941484,val_pred
0.46044222,0.33252698,0.4982266,0.4566571,1.4889085,2.4712176,val_pred
0.512725,0.38463905,0.47400594,0.34508306,1.6980025,2.6291342,val_pred
0.49081334,0.29430577,0.47119546,0.37689996,2.607274,3.267241,val_pred
0.45742565,0.3627091,0.48845443,0.44109404,2.2117314,2.9034653,val_pred
0.44370052,0.3199398,0.4958419,0.361812,1.6409879,3.3882952,val_pred
0.48672944,0.3912869,0.47532135,0.3509112,1.714049,2.9050183,val_pred
0.49319744,0.4082235,0.4586507,0.43643525,2.1396315,1.9062464,val_pred
0.4597135,0.43200043,0.48630586,0.5021661,1.2853189,1.1847595,val_pred
0.47056422,0.22956792,0.50025326,0.3569627,1.9802111,4.423885,val_pred
0.46352243,0.10953139,0.5054955,0.36845422,1.775213,4.714818,val_pred
0.4730079,0.39639342,0.4831734,0.43668875,1.5597117,2.5541334,val_pred
0.49481094,0.43982503,0.45665896,0.31446862,1.2104809,2.7882533,val_pred
0.50465524,0.2178969,0.45753944,0.12155938,2.2169993,5.9078155,val_pred
0.47479886,0.28544217,0.47059664,0.40339878,2.7691116,2.8590584,val_pred
0.4521765,0.4415551,0.4965465,0.35522974,0.64568365,2.6658444,val_pred
0.44092223,0.38991952,0.5188899,0.13897277,3.59579,4.4801483,val_pred
0.4914365,0.33507046,0.47146583,0.38941494,2.5335455,2.9808912,val_pred
0.46303016,-0.10084513,0.53025144,-0.07631171,1.9590402,10.924326,val_pred
0.45797136,0.30845132,0.50934446,0.09835097,1.6173522,5.575184,val_pred
0.45794138,0.3470145,0.4858682,0.14061102,2.6298506,4.72106,val_pred
0.4814726,0.39628485,0.46374547,0.3318386,1.6537528,2.7991536,val_pred
0.44020355,0.22073773,0.55332047,0.044987246,3.3284278,6.6038694,val_pred
0.4992296,0.34796253,0.46984437,0.267213,1.6517898,4.218611,val_pred
0.47933093,0.42298985,0.46707258,0.24647854,2.9392831,4.146759,val_pred
0.4759356,0.50791484,0.45653567,0.5261195,3.5940943,0.8974767,val_pred
0.50921863,0.28030327,0.45023084,0.15948246,1.7306666,5.6799326,val_pred
0.5298829,0.38815743,0.46503356,0.27653098,2.0729818,4.2464113,val_pred
0.47913826,0.3498287,0.48986703,0.37347895,0.64407647,3.259502,val_pred
0.4242213,0.41574928,0.51004004,0.16986829,3.7226987,3.7070618,val_pred
0.48718402,0.27705908,0.48623765,0.2157951,1.1061473,4.692209,val_pred
0.50089943,0.40029162,0.45984963,0.41933823,1.3150498,2.3612416,val_pred
0.44506595,0.5515306,0.48611462,0.38873795,3.1656218,1.1407819,val_pred
0.44582966,0.34208685,0.48492235,0.30938643,3.0894694,3.1230748,val_pred
0.4422477,0.31393093,0.4902889,0.23880777,2.631558,4.421141,val_pred
0.5287757,0.21144213,0.461899,0.12408239,1.2215216,6.201942,val_pred
0.48262033,0.24822044,0.45561084,0.12686108,1.901938,5.7962356,val_pred
0.44049117,0.48797065,0.4859826,0.4409175,3.4062996,0.7128964,val_pred
0.4918208,0.3672008,0.46662217,0.29290482,2.0708768,3.9979694,val_pred
0.48009259,0.24767122,0.47197366,0.57204235,1.5817248,2.3454843,val_pred
0.46526563,0.3494044,0.4538523,0.3852343,2.2955008,2.779416,val_pred
0.47157678,0.33337638,0.49762636,0.3798894,1.5811071,2.8810596,val_pred
0.46915585,0.29398513,0.46807897,0.2775488,2.7938893,4.179,val_pred
0.47653276,0.40420514,0.4531946,0.6141756,1.6756837,1.0672767,val_pred
0.4719861,0.21793503,0.5005068,0.3186905,0.6794939,5.774063,val_pred
0.45544353,0.24454404,0.5018442,0.2768459,2.142686,4.0880547,val_pred
0.47573096,0.35792089,0.47269365,0.4181707,1.0227646,2.703059,val_pred
0.45989722,0.16069949,0.4899257,0.5629071,1.8951867,3.4712062,val_pred
0.48219123,0.33339968,0.4790125,0.3798608,1.7506243,3.3339624,val_pred
0.45217627,0.4506492,0.499894,0.30425668,2.3145046,2.720312,val_pred
0.46080574,0.392829,0.48829186,0.32429403,1.9822578,3.0293207,val_pred
0.46734178,0.3005974,0.47655994,0.49675855,1.8521211,2.6674547,val_pred
0.45263955,0.23292418,0.48825034,0.19478986,2.4469976,5.9103975,val_pred
0.4601898,0.3372702,0.46830618,0.4984408,0.8775072,1.8608279,val_pred
0.45966095,0.4006703,0.47931683,0.30464822,1.8429339,3.3653984,val_pred
0.47845185,0.39329177,0.47303224,0.48089185,1.2968667,0.86077195,val_pred
0.48469123,0.38227394,0.4835028,0.30009225,1.279312,3.011641,val_pred
0.50764537,0.36094648,0.44861075,0.31660268,1.205312,3.2025588,val_pred
0.47636738,0.34894678,0.4757674,0.3446697,1.3458536,3.940565,val_pred
0.4709546,0.33133832,0.48961046,0.39544076,1.7579527,2.932765,val_pred
0.50656617,0.20164195,0.4569175,0.192309,0.65037066,6.2694335,val_pred
0.4888938,0.4191124,0.4483111,0.28033307,2.7738242,3.0569315,val_pred
0.45747268,0.4657829,0.47818118,0.33198676,1.535967,2.4912906,val_pred
0.49013504,0.5282594,0.4528387,0.32511705,2.9732115,1.452131,val_pred
0.46359482,0.46874136,0.48025686,0.14718983,3.9989116,3.6691322,val_pred
0.4769978,0.39322066,0.48641044,0.5606947,1.6485864,1.7928205,val_pred
0.46194002,0.26976815,0.4896732,0.35582215,2.2824183,3.8468328,val_pred
0.4679491,0.29722473,0.4991803,0.3203214,1.075274,3.6201942,val_pred
0.48164913,0.45173022,0.4571095,0.3578994,2.5207615,2.4035487,val_pred
0.4685821,0.30271602,0.5027533,0.25511947,3.8214557,4.820909,val_pred
0.45621702,0.48818204,0.5223596,0.3847206,1.4681451,2.2263222,val_pred
0.46373114,0.066985086,0.49783236,0.10676518,2.7061017,8.018717,val_pred
0.45116553,0.37324932,0.49894702,0.30926594,1.0586092,4.076247,val_pred
0.4168747,0.6111169,0.5214663,0.40206394,3.5911963,1.2590774,val_pred
0.47769988,0.28508258,0.47195324,0.21711124,1.013542,5.1832814,val_pred
