"","pop","individual","mean_value","sd_value"
"1",1,1,1.19786210244931,3.13451094057805
"2",1,2,1.94253719168438,3.00030991645666
"3",1,3,-0.057462808315624,3.01431746446659
"4",1,4,-1.30213789755069,2.76641604106785
"5",1,5,7.44786210244931,5.95020163161144
"6",1,6,-1.6288913797442,4.23111089733533
"7",1,7,-1.77174852260134,3.78037811304752
"8",1,8,1.73400087880028,7.12135106863606
"9",1,9,0.65682290597009,5.69475888896813
"10",1,10,-1.91460566545848,4.17933179118217
"11",1,11,0.822862102449314,4.12135148900834
"12",1,12,0.0853943345415189,4.38003700292199
"13",1,13,1.08539433454152,5.26635277408239
"14",1,14,-1.05746280831562,4.41243323131968
"15",1,15,-0.200319951172767,5.8111724284544
"16",1,16,1.94253719168438,4.32452066512552
"17",1,17,1.65682290597009,2.41096055972488
"18",1,18,-1.05746280831562,3.93331872150248
"19",1,19,3.3711086202558,7.06429531246513
"20",1,20,-0.200319951172767,5.36777362209322
"21",1,21,0.228251477398662,7.67315247051782
"22",1,22,-0.34317709402991,6.39349078317132
"23",1,23,-1.6288913797442,4.26261726834172
"24",1,24,-1.6288913797442,3.56282483232465
"25",1,25,1.10210397733113,6.10736012725817
"26",1,26,-3.55213789755069,5.56894834024472
"27",1,27,2.76877064399779,5.92815967455297
"28",1,28,0.0539189421965058,2.88778119671182
"29",1,29,-1.20031995117277,4.55369409690435
"30",1,30,-0.628891379744195,4.91987051441231
"31",1,31,2.94786210244931,6.95280189570726
"32",1,32,-1.05213789755069,5.57224842356186
"33",1,33,-0.914605665458481,7.40001735824292
"34",1,34,1.3711086202558,7.18010843326021
"35",1,35,0.447862102449314,4.11047722238784
"36",1,36,1.57286210244931,5.58206317934921
"37",1,37,-1.77174852260134,4.58687934685022
"38",1,38,-1.34317709402991,7.22334871976188
"39",1,39,-0.771748522601338,6.26289173806975
"40",1,40,-2.6288913797442,3.81365434745484
"41",1,41,-0.0521378975506863,4.60539544817438
"42",1,42,2.05391894219651,5.50544612495283
"43",1,43,-0.302137897550686,3.70237666801038
"44",1,44,-0.057462808315624,5.59210074313604
"45",1,45,-0.486034236887053,3.97195562042579
"46",1,46,2.79968004882723,5.19285886829378
"47",1,47,-1.20031995117277,3.84648176263547
"48",1,48,0.942537191684376,4.74308257313923
"49",1,49,1.94253719168438,7.76446034693173
"50",1,50,-2.94608105780349,3.13916497805988
"51",1,51,1.19786210244931,5.84517978499164
"52",1,52,0.799680048827233,2.88052829729519
"53",1,53,-0.486034236887053,7.94473173073126
"54",1,54,0.572862102449314,4.4538051901539
"55",1,55,-0.427137897550686,6.48993062504153
"56",1,56,-3.48603423688705,4.81307373651005
"57",1,57,-2.05213789755069,4.52623100759804
"58",1,58,-0.231229356002207,7.53535063708434
"59",1,59,2.19786210244931,5.31323334077869
"60",1,60,-1.92713789755069,2.57324675246263
"61",1,61,-2.34317709402991,6.6977005487134
"62",1,62,0.822862102449314,4.35101667635745
"63",1,63,2.69786210244931,3.7728613318391
"64",1,64,2.65682290597009,5.78123976415584
"65",1,65,-3.6288913797442,5.56149344713631
